,Indonesia (IDR),Malaysia (MYR),Thailand (THB),Filipina (PHP)
Ticker,IDRUSD=X,MYRUSD=X,THBUSD=X,PHPUSD=X
Date,,,,
2022-02-25,6.919218139955774e-05,0.23818029463291168,0.030772069469094276,0.019455252215266228
2022-02-28,6.97632203809917e-05,0.23818029463291168,0.03060162626206875,0.019524386152625084
2022-03-01,6.963788473512977e-05,0.2383222132921219,0.030629748478531837,0.01950078085064888
2022-03-02,6.932408723514527e-05,0.23863501846790314,0.03055674210190773,0.019440125674009323
2022-03-03,6.95047783665359e-05,0.23849274218082428,0.030792919918894768,0.019380971789360046
2022-03-04,6.964564090594649e-05,0.23900572955608368,0.03071536123752594,0.019406171515583992
2022-03-07,6.953280535526574e-05,0.23946359753608704,0.030581973493099213,0.01928640343248844
2022-03-08,6.941358878975734e-05,0.2395496517419815,0.030295686796307564,0.019000569358468056
2022-03-09,6.962478801142424e-05,0.23923446238040924,0.030127739533782005,0.01901032216846943
2022-03-10,7.017051393631846e-05,0.23894862830638885,0.030327843502163887,0.0191644299775362
2022-03-11,7.005254155956209e-05,0.23889155685901642,0.030191412195563316,0.01904507912695408
2022-03-14,6.980558828217909e-05,0.2385496199131012,0.030064336955547333,0.019104385748505592
2022-03-15,6.969855166971684e-05,0.23795360326766968,0.02994370646774769,0.018993351608514786
2022-03-16,6.990416295593604e-05,0.2378121316432953,0.029841840267181396,0.019041454419493675
2022-03-17,7.010901754256338e-05,0.2386634796857834,0.029992202296853065,0.01913253217935562
2022-03-18,6.980315811233595e-05,0.23837901651859283,0.030103253200650215,0.019131433218717575
2022-03-21,6.972382834646851e-05,0.2386065423488617,0.03002101369202137,0.019032392650842667
2022-03-22,6.971070251893252e-05,0.23795360326766968,0.029777856543660164,0.0189980436116457
2022-03-23,6.970827234908938e-05,0.23724791407585144,0.029866795986890793,0.01904761977493763
2022-03-24,6.949753151275218e-05,0.23685456812381744,0.02973889373242855,0.019037827849388123
2022-03-25,6.97491122991778e-05,0.23674242198467255,0.02983204647898674,0.019081419333815575
2022-03-28,6.9764195359312e-05,0.2376425713300705,0.029730936512351036,0.0191754549741745
2022-03-29,6.957489677006379e-05,0.2373042106628418,0.029599810019135475,0.019186493009328842
2022-03-30,6.9764195359312e-05,0.23741690814495087,0.029856985434889793,0.019213033840060234
2022-03-31,6.97958457749337e-05,0.23795360326766968,0.030012905597686768,0.019190173596143723
2022-04-01,6.96815550327301e-05,0.23792529106140137,0.03008604794740677,0.01930278353393078
2022-04-04,6.963303167140111e-05,0.2376425713300705,0.029868578538298607,0.01938660815358162
2022-04-05,6.98211879353039e-05,0.23724791407585144,0.029905201867222786,0.019448820501565933
2022-04-06,6.961121835047379e-05,0.2375861257314682,0.029808923602104187,0.019459038972854614
2022-04-07,6.953135743970051e-05,0.23736056685447693,0.029787614941596985,0.01943219266831875
2022-04-08,6.951685645617545e-05,0.23720291256904602,0.029862334951758385,0.019393375143408775
2022-04-11,6.966213550185785e-05,0.2370229959487915,0.02981247939169407,0.01938360184431076
2022-04-12,6.963448686292395e-05,0.23651844263076782,0.029735354706645012,0.019140588119626045
2022-04-13,6.961751932976767e-05,0.23637866973876953,0.029808923602104187,0.019153419882059097
2022-04-14,6.963690975680947e-05,0.2364625185728073,0.029890896752476692,0.01915525272488594
2022-04-15,6.952217518119141e-05,0.2364066243171692,0.02970973588526249,0.01909490115940571
2022-04-18,6.974959978833795e-05,0.23623909056186676,0.02976367622613907,0.019167369231581688
2022-04-19,6.966796354390681e-05,0.235183447599411,0.02968856878578663,0.019076688215136528
2022-04-20,6.961412873351946e-05,0.23512816429138184,0.029609452933073044,0.018983617424964905
2022-04-21,6.96815550327301e-05,0.2336994707584381,0.02960244007408619,0.019109496846795082
2022-04-22,6.953135743970051e-05,0.23318177461624146,0.029503745958209038,0.019041454419493675
2022-04-25,6.968640809645876e-05,0.23134759068489075,0.029458552598953247,0.019080327823758125
2022-04-26,6.907031638547778e-05,0.22962112724781036,0.029359091073274612,0.01903456635773182
2022-04-27,6.912760727573186e-05,0.23134759068489075,0.02920987270772457,0.019069412723183632
2022-04-28,6.921612657606602e-05,0.22948938608169556,0.029112929478287697,0.019138755276799202
2022-04-29,6.895600381540135e-05,0.22927892208099365,0.029041064903140068,0.019025875255465508
2022-05-02,6.901311280671507e-05,0.2298322319984436,0.029249174520373344,0.019109496846795082
2022-05-03,6.885819311719388e-05,0.22977939248085022,0.02901746705174446,0.018964536488056183
2022-05-04,6.900834705447778e-05,0.22977939248085022,0.02914007566869259,0.01895016059279442
2022-05-05,6.932408723514527e-05,0.22977939248085022,0.029368575662374496,0.019054878503084183
2022-05-06,6.91625100444071e-05,0.2300172597169876,0.029154520481824875,0.019080327823758125
2022-05-09,6.901311280671507e-05,0.2289639413356781,0.029102761298418045,0.019082877784967422
2022-05-10,6.871813093312085e-05,0.2282583862543106,0.028910089284181595,0.01886080764234066
2022-05-11,6.886672781547531e-05,0.22833657264709473,0.028861695900559425,0.019033117219805717
2022-05-12,6.87597130308859e-05,0.22862368822097778,0.02887919917702675,0.019103292375802994
2022-05-13,6.834289524704218e-05,0.22773857414722443,0.028792722150683403,0.018989745527505875
2022-05-16,6.846501491963863e-05,0.2275054007768631,0.02886086329817772,0.01911534182727337
2022-05-17,6.828269397374243e-05,0.2275054007768631,0.028820103034377098,0.019069412723183632
2022-05-18,6.834990199422464e-05,0.22818025946617126,0.02900400198996067,0.019054878503084183
2022-05-19,6.784260767744854e-05,0.22760897874832153,0.028924303129315376,0.019098548218607903
2022-05-20,6.836765533080325e-05,0.22727271914482117,0.029089218005537987,0.019182812422513962
2022-05-23,6.828269397374243e-05,0.22797219455242157,0.02913668006658554,0.01913948729634285
2022-05-24,6.840319838374853e-05,0.2279462069272995,0.02929544635117054,0.01909490115940571
2022-05-25,6.83256148477085e-05,0.22763486206531525,0.029330672696232796,0.01907123066484928
2022-05-26,6.850723002571613e-05,0.22763486206531525,0.029205605387687683,0.019137658178806305
2022-05-27,6.856735126348212e-05,0.2275054007768631,0.029225239530205727,0.01909490115940571
2022-05-30,6.86341809341684e-05,0.2284930795431137,0.029345305636525154,0.019157087430357933
2022-05-31,6.8783359893132e-05,0.22915807366371155,0.029335835948586464,0.01914241909980774
2022-06-01,6.87573483446613e-05,0.22851920127868652,0.029212433844804764,0.01910584606230259
2022-06-02,6.881602166686207e-05,0.22828444838523865,0.029101068153977394,0.018996961414813995
2022-06-03,6.931544339749962e-05,0.2278423309326172,0.029208166524767876,0.01911497674882412
2022-06-06,6.929526716703549e-05,0.22786827385425568,0.029120558872818947,0.018896805122494698
2022-06-07,6.927510548848659e-05,0.2278423309326172,0.029044438153505325,0.018843038007616997
2022-06-08,6.916203710716218e-05,0.22763486206531525,0.02906470000743866,0.018960939720273018
2022-06-09,6.898787978570908e-05,0.22771263122558594,0.02899475395679474,0.018811136484146118
2022-06-10,6.843783921794966e-05,0.22773857414722443,0.02894020825624466,0.018818216398358345
2022-06-13,6.874742393847555e-05,0.2272985577583313,0.028734806925058365,0.018839487805962563
2022-06-14,6.75904011586681e-05,0.22644928097724915,0.028700171038508415,0.018691588193178177
2022-06-15,6.783892604289576e-05,0.22624434530735016,0.028546961024403572,0.018705574795603752
2022-06-16,6.811525236116722e-05,0.22670596837997437,0.028705937787890434,0.018757151439785957
2022-06-17,6.767686136299744e-05,0.22727271914482117,0.028566531836986542,0.01865323632955551
2022-06-20,6.749459862476215e-05,0.2272985577583313,0.02839215099811554,0.018634814769029617
2022-06-21,6.744133861502632e-05,0.22732438147068024,0.028304556384682655,0.01843148097395897
2022-06-22,6.742315599694848e-05,0.22747953236103058,0.02834065444767475,0.018378974869847298
2022-06-23,6.737182411598042e-05,0.2271178811788559,0.028288545086979866,0.018382351845502853
2022-06-24,6.737727380823344e-05,0.227066308259964,0.028181714937090874,0.018291568383574486
2022-06-27,6.738090451108292e-05,0.2272985577583313,0.028208743780851364,0.018217923119664192
2022-06-28,6.760867836419493e-05,0.22719526290893555,0.02828134223818779,0.01822821795940399
2022-06-29,6.730834138579667e-05,0.22755718231201172,0.0284414105117321,0.018218254670500755
2022-06-30,6.721785030094907e-05,0.22741228342056274,0.0285078976303339,0.018165305256843567
2022-07-01,6.701559323119e-05,0.22701475024223328,0.02830936387181282,0.01815870776772499
2022-07-04,6.697475328110158e-05,0.22704052925109863,0.02810567617416382,0.01813730038702488
2022-07-05,6.663113163085654e-05,0.22673165798187256,0.028008852154016495,0.018148820847272873
2022-07-06,6.650262366747484e-05,0.2263980209827423,0.027802491560578346,0.018079912289977074
2022-07-07,6.662225496256724e-05,0.226142019033432,0.027658693492412567,0.01786831021308899
2022-07-08,6.682437378913164e-05,0.22596317529678345,0.027723101899027824,0.017845353111624718
2022-07-11,6.680026854155585e-05,0.22601424157619476,0.027886223047971725,0.017914725467562675
2022-07-12,6.671514711342752e-05,0.22601424157619476,0.027599912136793137,0.017807219177484512
2022-07-13,6.662225496256724e-05,0.2255045622587204,0.027627361938357353,0.017799928784370422
2022-07-14,6.653182936133817e-05,0.2255045622587204,0.027599912136793137,0.017715733498334885
2022-07-15,6.650218711001799e-05,0.22514915466308594,0.027374761179089546,0.017784101888537407
2022-07-18,6.672894960502163e-05,0.22489599883556366,0.02735229581594467,0.017764829099178314
2022-07-19,6.676904740743339e-05,0.22469384968280792,0.027255384251475334,0.01769598387181759
2022-07-20,6.684134859824553e-05,0.22484540939331055,0.027342572808265686,0.017777778208255768
2022-07-21,6.656903133261949e-05,0.22474434971809387,0.027273965999484062,0.017746228724718094
2022-07-22,6.664800457656384e-05,0.22449207305908203,0.027209404855966568,0.017725152894854546
2022-07-25,6.661781662842259e-05,0.22474434971809387,0.02729332074522972,0.01783803105354309
2022-07-26,6.67645872454159e-05,0.22466860711574554,0.027280664071440697,0.017909271642565727
2022-07-27,6.674320320598781e-05,0.224542498588562,0.027249440550804138,0.018004393205046654
2022-07-28,6.705019040964544e-05,0.22441652417182922,0.027294810861349106,0.018008284270763397
2022-07-29,6.734415364917368e-05,0.2247191071510315,0.027483854442834854,0.017890047281980515
2022-08-01,6.74490729579702e-05,0.22482015192508698,0.02755352295935154,0.018148820847272873
2022-08-02,6.739452510373667e-05,0.2247191071510315,0.02769852802157402,0.018037518486380577
2022-08-03,6.71587185934186e-05,0.2245676964521408,0.027622021734714508,0.01795428805053234
2022-08-04,6.711409514537081e-05,0.22446689009666443,0.027593817561864853,0.017953965812921524
2022-08-05,6.718307849951088e-05,0.22441652417182922,0.027917364612221718,0.01798981800675392
2022-08-08,6.717721407767385e-05,0.224542498588562,0.0279720276594162,0.01800471730530262
2022-08-09,6.74254260957241e-05,0.22439134120941162,0.028145229443907738,0.018027761951088905
2022-08-10,6.73096947139129e-05,0.2245676964521408,0.028304556384682655,0.017962995916604996
2022-08-11,6.776490772608668e-05,0.22446689009666443,0.028312571346759796,0.01803426444530487
2022-08-12,6.791540363337845e-05,0.22507315874099731,0.028409089893102646,0.018031014129519463
2022-08-15,6.820817361585796e-05,0.2251339554786682,0.028328612446784973,0.017959769815206528
2022-08-16,6.767547893105075e-05,0.2243661731481552,0.02813810110092163,0.017841214314103127
2022-08-17,6.780994590371847e-05,0.22401432693004608,0.028270147740840912,0.017898693680763245
2022-08-18,6.773186760256067e-05,0.22393909096717834,0.02818489260971546,0.01785714365541935
2022-08-19,6.735957140335813e-05,0.22361359000205994,0.028066234663128853,0.017854910343885422
2022-08-22,6.742633559042588e-05,0.2235136330127716,0.027944669127464294,0.017854910343885422
2022-08-23,6.696354103041813e-05,0.2230897843837738,0.027685493230819702,0.017761990427970886
2022-08-24,6.73400645609945e-05,0.2227022647857666,0.027743101119995117,0.017829442396759987
2022-08-25,6.736275099683553e-05,0.22289089858531952,0.02773386612534523,0.0178078543394804
2022-08-26,6.769105675630271e-05,0.22371365129947662,0.02792515978217125,0.017822135239839554
2022-08-29,6.751738692400977e-05,0.2239641547203064,0.0275557991117239,0.017822135239839554
2022-08-30,6.713662151014432e-05,0.2232392132282257,0.027533039450645447,0.01775568164885044
2022-08-31,6.73400645609945e-05,0.2235136330127716,0.02744312398135662,0.017761990427970886
2022-09-01,6.731739995302632e-05,0.2235386222600937,0.02730599045753479,0.0177831519395113
2022-09-02,6.710463640047237e-05,0.22328905761241913,0.027197562158107758,0.017591696232557297
2022-09-05,6.715916970279068e-05,0.22313956916332245,0.02722570113837719,0.017606563866138458
2022-09-06,6.71939124003984e-05,0.22272707521915436,0.02736726775765419,0.01755617931485176
2022-09-07,6.709607987431809e-05,0.222321018576622,0.02725686877965927,0.017507003620266914
2022-09-08,6.727076106471941e-05,0.2222716063261032,0.02738225646317005,0.017507003620266914
2022-09-09,6.714879418723285e-05,0.2225189208984375,0.027464982122182846,0.01748710311949253
2022-09-12,6.746272993041202e-05,0.22244466841220856,0.027495188638567924,0.01760253496468067
2022-09-13,6.730063614668325e-05,0.22217285633087158,0.0275725144892931,0.017579326406121254
2022-09-14,6.686771666863933e-05,0.22209882736206055,0.027322405949234962,0.0175100676715374
2022-09-15,6.704659608658403e-05,0.22101889550685883,0.027300026267766953,0.017568517476320267
2022-09-16,6.696308992104605e-05,0.2206287980079651,0.027070926502346992,0.017427675426006317
2022-09-19,6.690753070870414e-05,0.2206287980079651,0.02717391401529312,0.01744074374437332
2022-09-20,6.672983727185056e-05,0.21990104019641876,0.027100270614027977,0.01744774356484413
2022-09-21,6.662846863036975e-05,0.21949076652526855,0.027041643857955933,0.017340037971735
2022-09-22,6.658233178313822e-05,0.21978020668029785,0.026874497532844543,0.017202820628881454
2022-09-23,6.654865865129977e-05,0.2190580517053604,0.0267594326287508,0.017100447788834572
2022-09-26,6.652917363680899e-05,0.21853145956993103,0.02660989761352539,0.017024174332618713
2022-09-27,6.577216845471412e-05,0.21848371624946594,0.02635115385055542,0.01689331792294979
2022-09-28,6.593174475710839e-05,0.21699033677577972,0.026336580514907837,0.01692047342658043
2022-09-29,6.58965582260862e-05,0.2160760760307312,0.026378264650702477,0.017032872885465622
2022-09-30,6.589698750758544e-05,0.21595939993858337,0.02641170658171177,0.01706484705209732
2022-10-03,6.569870311068371e-05,0.21577300131320953,0.026438938453793526,0.01702127605676651
2022-10-04,6.540222238982096e-05,0.21526207029819489,0.026457825675606728,0.016941973939538002
2022-10-05,6.587615644093603e-05,0.21563343703746796,0.026733679696917534,0.017044486477971077
2022-10-06,6.576048326678574e-05,0.21602937579154968,0.026709401980042458,0.017006803303956985
2022-10-07,6.572115671588108e-05,0.21574972569942474,0.02678954228758812,0.016946280375123024
2022-10-10,6.559097528224811e-05,0.21516944468021393,0.026602819561958313,0.01693766936659813
2022-10-11,6.517630390590057e-05,0.21514630317687988,0.02632271498441696,0.016906170174479485
2022-10-12,6.519542512251064e-05,0.21408692002296448,0.026253608986735344,0.016926774755120277
2022-10-13,6.528011726913974e-05,0.21367521584033966,0.026392187923192978,0.017001019790768623
2022-10-14,6.50872170808725e-05,0.21321961283683777,0.026301946491003036,0.01692047342658043
2022-10-17,6.485084304586053e-05,0.21278859674930573,0.026123302057385445,0.016952024772763252
2022-10-18,6.476096314145252e-05,0.21211157739162445,0.026260502636432648,0.016961514949798584
2022-10-19,6.46571206743829e-05,0.21208907663822174,0.0262674018740654,0.016972165554761887
2022-10-20,6.402048893505707e-05,0.21195422112941742,0.026109661906957626,0.016887612640857697
2022-10-21,6.425908941309899e-05,0.21155065298080444,0.026178009808063507,0.01694340817630291
2022-10-24,6.399590347427875e-05,0.211170956492424,0.026281209662556648,0.01698802225291729
2022-10-25,6.41580845694989e-05,0.211170956492424,0.026171160861849785,0.016959212720394135
2022-10-26,6.431281508412212e-05,0.21130479872226715,0.026350460946559906,0.017038678750395775
2022-10-27,6.450489308917895e-05,0.2122691571712494,0.02652519755065441,0.01718803681433201
2022-10-28,6.429131462937221e-05,0.21217909455299377,0.026462025940418243,0.017154131084680557
2022-10-31,6.431199290091172e-05,0.2118644118309021,0.026407521218061447,0.017251789569854736
2022-11-01,6.39018471702002e-05,0.2118644118309021,0.0262743029743433,0.017220595851540565
2022-11-02,6.373486394295469e-05,0.2112378478050232,0.026520274579524994,0.017179179936647415
2022-11-03,6.371049676090479e-05,0.21114864945411682,0.02643195167183876,0.017060479149222374
2022-11-04,6.337135710055009e-05,0.21088148653507233,0.0263074804097414,0.016964968293905258
2022-11-07,6.406354805221781e-05,0.21072594821453094,0.026714397594332695,0.01717327907681465
2022-11-08,6.379585101967677e-05,0.21072594821453094,0.026809651404619217,0.017245838418602943
2022-11-09,6.391818169504404e-05,0.2112378478050232,0.02709292806684971,0.017195425927639008
2022-11-10,6.381010462064296e-05,0.21324235200881958,0.027129679918289185,0.01720578223466873
2022-11-11,6.451612716773525e-05,0.21285653114318848,0.027654867619276047,0.017491692677140236
2022-11-14,6.462494638981298e-05,0.21621622145175934,0.027763893827795982,0.0175100676715374
2022-11-15,6.43910898361355e-05,0.2177463173866272,0.028023766353726387,0.017536167055368423
2022-11-16,6.427974585676566e-05,0.21917808055877686,0.028134936466813087,0.017467249184846878
2022-11-17,6.387735629687086e-05,0.22014309465885162,0.027931401506066322,0.017417658120393753
2022-11-18,6.361323175951838e-05,0.21971744298934937,0.02790178544819355,0.01740553230047226
2022-11-21,6.398198456736282e-05,0.21971744298934937,0.027968116104602814,0.017483435571193695
2022-11-22,6.34719108347781e-05,0.21850760281085968,0.0275557991117239,0.017409471794962883
2022-11-23,6.381213461281732e-05,0.21893814206123352,0.02770850621163845,0.017456576228141785
2022-11-24,6.402212602552027e-05,0.2187226563692093,0.027793219313025475,0.017613384872674942
2022-11-25,6.408202170860022e-05,0.22259321808815002,0.027948575094342232,0.01765536703169346
2022-11-28,6.3795450842008e-05,0.22333891689777374,0.027811769396066666,0.017639795318245888
2022-11-29,6.350819603540003e-05,0.22346369922161102,0.027945449575781822,0.017660044133663177
2022-11-30,6.358693644870073e-05,0.22191154956817627,0.02823502942919731,0.017704442143440247
2022-12-01,6.396110984496772e-05,0.22344870865345,0.028514400124549866,0.017739932984113693
2022-12-02,6.512324762297794e-05,0.22714366018772125,0.028743891045451164,0.017845988273620605
2022-12-05,6.484663754235953e-05,0.2280241698026657,0.028843382373452187,0.017945267260074615
2022-12-06,6.443174788728356e-05,0.22904258966445923,0.028538811951875687,0.017863523215055466
2022-12-07,6.40081925666891e-05,0.22766079008579254,0.028541257604956627,0.01790510304272175
2022-12-08,6.411900540115312e-05,0.2275312840938568,0.02865329384803772,0.018079258501529694
2022-12-09,6.414368544938043e-05,0.2275054007768631,0.02879355102777481,0.0180815476924181
2022-12-12,6.417661643354222e-05,0.22722108662128448,0.028811801224946976,0.018091360107064247
2022-12-13,6.379056139849126e-05,0.22652621567249298,0.028702640905976295,0.017972681671380997
2022-12-14,6.428924825740978e-05,0.2259376347064972,0.028910089284181595,0.018040772527456284
2022-12-15,6.459531141445041e-05,0.22789426147937775,0.02896871417760849,0.01799694076180458
2022-12-16,6.399590347427875e-05,0.2265518754720688,0.028503021225333214,0.017885887995362282
2022-12-19,6.403729639714584e-05,0.226142019033432,0.02871912717819214,0.018040772527456284
2022-12-20,6.423638842534274e-05,0.22609089314937592,0.028702640905976295,0.01806195266544819
2022-12-21,6.428387860069051e-05,0.22568267583847046,0.0288517028093338,0.018221573904156685
2022-12-22,6.446206680266187e-05,0.2255299985408783,0.028860026970505714,0.0182561706751585
2022-12-23,6.425496394513175e-05,0.226142019033432,0.028710879385471344,0.01807011291384697
2022-12-26,6.42429877188988e-05,0.22611644864082336,0.028894217684864998,0.01811102032661438
2022-12-27,6.407381442841142e-05,0.22611644864082336,0.0288517028093338,0.018127435818314552
2022-12-28,6.403073348337784e-05,0.22624434530735016,0.028885038569569588,0.01794687658548355
2022-12-29,6.333523197099566e-05,0.22624434530735016,0.028818443417549133,0.01781165972352028
2022-12-30,6.402048893505707e-05,0.22624434530735016,0.028918448835611343,0.01796945184469223
2023-01-02,6.447952182497829e-05,0.22714366018772125,0.029033474624156952,0.017962995916604996
2023-01-03,6.430868234019727e-05,0.22714366018772125,0.028993910178542137,0.017937220633029938
2023-01-04,6.421864964067936e-05,0.22709208726882935,0.029086677357554436,0.017893889918923378
2023-01-05,6.42673549009487e-05,0.227169468998909,0.02950897067785263,0.017844395712018013
2023-01-06,6.402048893505707e-05,0.22805015742778778,0.029377201572060585,0.017885249108076096
2023-01-09,6.409311754396185e-05,0.22722108662128448,0.02973712608218193,0.018014123663306236
2023-01-10,6.418485281756148e-05,0.2286759614944458,0.029924888163805008,0.018281536176800728
2023-01-11,6.4396059315186e-05,0.22883296012878418,0.029895365238189697,0.018271515145897865
2023-01-12,6.487608334282413e-05,0.22888533771038055,0.02997422218322754,0.018175208941102028
2023-01-13,6.591089186258614e-05,0.22951573133468628,0.030209653079509735,0.018175208941102028
2023-01-16,6.616031896555796e-05,0.2308136224746704,0.03041732683777809,0.018239853903651237
2023-01-17,6.630420102737844e-05,0.23183029890060425,0.03028467483818531,0.01832340843975544
2023-01-18,6.595435843337327e-05,0.23126734793186188,0.03030303120613098,0.018298260867595673
2023-01-19,6.624271190958098e-05,0.23196475207805634,0.03030303120613098,0.018298260867595673
2023-01-20,6.60458390484564e-05,0.23223407566547394,0.03041362389922142,0.018276190385222435
2023-01-23,6.64191393298097e-05,0.23348119854927063,0.030568886548280716,0.018365472555160522
2023-01-24,6.66355699650012e-05,0.23353572189807892,0.030571691691875458,0.018421294167637825
2023-01-25,6.68650318402797e-05,0.23353572189807892,0.03051571547985077,0.018294913694262505
2023-01-26,6.694022886222228e-05,0.23348119854927063,0.030552076175808907,0.018330125138163567
2023-01-27,6.69232031214051e-05,0.23568229377269745,0.030506407842040062,0.01839926466345787
2023-01-30,6.679847865598276e-05,0.23576565086841583,0.030520372092723846,0.018385732546448708
2023-01-31,6.668889545835555e-05,0.23576565086841583,0.030525032430887222,0.018304960802197456
2023-02-01,6.670802395092323e-05,0.23456008732318878,0.03042750433087349,0.018303286284208298
2023-02-02,6.731739995302632e-05,0.23454906046390533,0.030560478568077087,0.01848599687218666
2023-02-03,6.719978409819305e-05,0.23568229377269745,0.03025718592107296,0.01860465109348297
2023-02-06,6.631827272940427e-05,0.23499001562595367,0.029823150485754013,0.01866890676319599
2023-02-07,6.578947068192065e-05,0.2346041202545166,0.029629629105329514,0.018251504749059677
2023-02-08,6.60196747048758e-05,0.23250406980514526,0.029845399782061577,0.01816200464963913
2023-02-09,6.61506928736344e-05,0.23269341886043549,0.0298641175031662,0.018261505290865898
2023-02-10,6.60501973470673e-05,0.23191095888614655,0.029797377064824104,0.018306635320186615
2023-02-13,6.58666031085886e-05,0.230946883559227,0.030004801228642464,0.018390804529190063
2023-02-14,6.574190047103912e-05,0.2293577939271927,0.029594553634524345,0.018294913694262505
2023-02-15,6.588049291167408e-05,0.2300437092781067,0.029542099684476852,0.018205983564257622
2023-02-16,6.574622238986194e-05,0.2277904450893402,0.02918941155076027,0.01805477775633335
2023-02-17,6.604147347388789e-05,0.22719526290893555,0.029069766402244568,0.018115941435098648
2023-02-20,6.596741150133312e-05,0.2257591038942337,0.029055409133434296,0.01804240047931671
2023-02-21,6.595218292204663e-05,0.22583559155464172,0.02908160164952278,0.018203331157565117
2023-02-22,6.564694922417402e-05,0.22573363780975342,0.028860026970505714,0.01813960261642933
2023-02-23,6.582411879207939e-05,0.22527596354484558,0.028860026970505714,0.01814058981835842
2023-02-24,6.574622238986194e-05,0.22565722465515137,0.028808480128645897,0.018194057047367096
2023-02-27,6.554067658726126e-05,0.2255808711051941,0.028621312230825424,0.0182415172457695
2023-02-28,6.575054430868477e-05,0.22356359660625458,0.02857959270477295,0.01807337813079357
2023-03-01,6.561679765582085e-05,0.22296543419361115,0.02840021625161171,0.0180358923971653
2023-03-02,6.560388283105567e-05,0.22371365129947662,0.028828414157032967,0.01823154091835022
2023-03-03,6.52656308375299e-05,0.22356359660625458,0.02871912717819214,0.018191739916801453
2023-03-06,6.555185245815665e-05,0.2235386222600937,0.028957808390259743,0.01801477186381817
2023-03-07,6.513809057651088e-05,0.2235386222600937,0.02904190868139267,0.01816365495324135
2023-03-08,6.477942952187732e-05,0.22343870997428894,0.028527414426207542,0.018099548295140266
2023-03-09,6.472491804743186e-05,0.22114109992980957,0.028536370024085045,0.018053799867630005
2023-03-10,6.456194387283176e-05,0.22128789126873016,0.02857142873108387,0.018115941435098648
2023-03-13,6.463038153015077e-05,0.2213858664035797,0.02891426905989647,0.018155409023165703
2023-03-14,6.489713996415958e-05,0.22250406444072723,0.02896871417760849,0.01812579296529293
2023-03-15,6.505334022222087e-05,0.22311468422412872,0.028950262814760208,0.018228549510240555
2023-03-16,6.460365693783388e-05,0.22314953804016113,0.028935184702277184,0.018178513273596764
2023-03-17,6.484243203885853e-05,0.2222222238779068,0.029044438153505325,0.01831837370991707
2023-03-20,6.506816134788096e-05,0.22306491434574127,0.029361678287386894,0.018306635320186615
2023-03-21,6.518905138364062e-05,0.22304002940654755,0.02938065677881241,0.018450183793902397
2023-03-22,6.538511661347002e-05,0.22371365129947662,0.029058787971735,0.018445080146193504
2023-03-23,6.556946755154058e-05,0.22459293901920319,0.029231220483779907,0.01839926466345787
2023-03-24,6.645842950092629e-05,0.22647491097450256,0.02938583679497242,0.018424687907099724
2023-03-27,6.60153164062649e-05,0.22596317529678345,0.029248319566249847,0.018423670902848244
2023-03-28,6.619228952331468e-05,0.22634674608707428,0.029061319306492805,0.018492834642529488
2023-03-29,6.639665662078187e-05,0.22688600420951843,0.02921414002776146,0.018423331901431084
2023-03-30,6.652696174569428e-05,0.22624947130680084,0.02926543913781643,0.01842978224158287
2023-03-31,6.657789344899356e-05,0.22624434530735016,0.0293126180768013,0.018416885286569595
2023-04-03,6.672004383290187e-05,0.22673165798187256,0.029171530157327652,0.018427744507789612
2023-04-04,6.704659608658403e-05,0.2263980209827423,0.02923976629972458,0.018345259130001068
2023-04-05,6.685385596938431e-05,0.227066308259964,0.029403118416666985,0.018436577171087265
2023-04-06,6.686279812129214e-05,0.22742779552936554,0.029463760554790497,0.018353339284658432
2023-04-07,6.697026401525363e-05,0.22745364904403687,0.029308324679732323,0.01836075261235237
2023-04-10,6.708707951474935e-05,0.22673165798187256,0.02926543913781643,0.018320387229323387
2023-04-11,6.686726555926725e-05,0.22670596837997437,0.029103608801960945,0.018283206969499588
2023-04-12,6.705558917019516e-05,0.22644928097724915,0.029180040583014488,0.0181818176060915
2023-04-13,6.746045255567878e-05,0.22675737738609314,0.029306603595614433,0.018129078671336174
2023-04-14,6.793477950850502e-05,0.2273760885000229,0.02941090054810047,0.01811167597770691
2023-04-17,6.805962038924918e-05,0.2272985577583313,0.029120558872818947,0.018070438876748085
2023-04-18,6.729474989697337e-05,0.2262699455022812,0.02899811416864395,0.017847582697868347
2023-04-19,6.715916970279068e-05,0.22563175857067108,0.029171530157327652,0.017780939117074013
2023-04-20,6.664000829914585e-05,0.2258611023426056,0.02905203029513359,0.017763568088412285
2023-04-21,6.690753070870414e-05,0.225453719496727,0.029154520481824875,0.017879491671919823
2023-04-24,6.739452510373667e-05,0.2254791408777237,0.029114624485373497,0.017893889918923378
2023-04-25,6.691201269859448e-05,0.2254638969898224,0.029163019731640816,0.017975911498069763
2023-04-26,6.695681076962501e-05,0.22507315874099731,0.029146021232008934,0.018040772527456284
2023-04-27,6.737863441230729e-05,0.22446689009666443,0.02929973602294922,0.018000179901719093
2023-04-28,6.810133345425129e-05,0.22421523928642273,0.029337558895349503,0.017977528274059296
2023-05-01,6.819886766606942e-05,0.2243158221244812,0.02929973602294922,0.018027761951088905
2023-05-02,6.81593592162244e-05,0.2243158221244812,0.02924489602446556,0.01800893247127533
2023-05-03,6.778512033633888e-05,0.22411474585533142,0.029351335018873215,0.01804402843117714
